,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
1575,Spain,ESP,1/14/2021,676186.0,676186.0,0.0,94548.0,66980.0,1.45,1.45,0.0,1433.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1576,Spain,ESP,1/15/2021,768950.0,768950.0,0.0,92764.0,70139.0,1.64,1.64,0.0,1500.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1579,Spain,ESP,1/18/2021,897942.0,895627.0,2315.0,0.0,70264.0,1.92,1.92,0.0,1503.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1580,Spain,ESP,1/19/2021,966097.0,956756.0,9341.0,68155.0,68282.0,2.07,2.05,0.02,1460.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1581,Spain,ESP,1/20/2021,1025937.0,1010295.0,15642.0,59840.0,63471.0,2.19,2.16,0.03,1358.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1582,Spain,ESP,1/21/2021,1103301.0,1054245.0,49056.0,77364.0,61016.0,2.36,2.25,0.1,1305.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1583,Spain,ESP,1/22/2021,1165825.0,1097369.0,68456.0,62524.0,56696.0,2.49,2.35,0.15,1213.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1585,Spain,ESP,1/24/2021,1237593.0,1148895.0,88698.0,0.0,54664.0,2.65,2.46,0.19,1169.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1586,Spain,ESP,1/25/2021,1291216.0,1167519.0,123697.0,53623.0,56182.0,2.76,2.5,0.26,1202.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1587,Spain,ESP,1/26/2021,1356461.0,1183395.0,173066.0,65245.0,55766.0,2.9,2.53,0.37,1193.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1588,Spain,ESP,1/27/2021,1395618.0,1202859.0,192759.0,39157.0,52812.0,2.98,2.57,0.41,1130.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1589,Spain,ESP,1/28/2021,1474189.0,1222323.0,251866.0,78571.0,52984.0,3.15,2.61,0.54,1133.0,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210129.ods
1590,Sri Lanka,LKA,1/28/2021,0.0,-109015.06302521005,0.0,0.0,0.0,0.0,-0.4020693277310956,0.0,0.0,Oxford/AstraZeneca,Ministry of Health,https://www.newsfirst.lk/2021/01/30/32539-people-received-the-astrazeneca-covishield-vaccine-on-saturday-30/
1591,Sri Lanka,LKA,1/29/2021,5286.0,-103729.06302521005,0.0,5286.0,5286.0,0.02,-0.3820693277310956,0.0,247.0,Oxford/AstraZeneca,Ministry of Health,https://www.newsfirst.lk/2021/01/30/32539-people-received-the-astrazeneca-covishield-vaccine-on-saturday-30/
1592,Sri Lanka,LKA,1/30/2021,37825.0,-71190.06302521005,0.0,32539.0,18912.0,0.18,-0.2220693277310956,0.0,883.0,Oxford/AstraZeneca,Ministry of Health,https://www.newsfirst.lk/2021/01/30/32539-people-received-the-astrazeneca-covishield-vaccine-on-saturday-30/
1593,Sweden,SWE,12/27/2020,451.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
1600,Sweden,SWE,1/3/2021,5266.0,5266.0,0.0,0.0,688.0,0.05,0.05,0.0,68.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
1607,Sweden,SWE,1/10/2021,32953.0,32917.0,36.0,0.0,3955.0,0.33,0.33,0.0,392.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
1614,Sweden,SWE,1/17/2021,97358.0,97181.0,177.0,0.0,9201.0,0.96,0.96,0.0,911.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
1621,Sweden,SWE,1/24/2021,190096.0,181659.0,8437.0,0.0,13248.0,1.88,1.8,0.08,1312.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
1625,Sweden,SWE,1/28/2021,230517.0,216269.0,14248.0,0.0,11452.0,2.28,2.14,0.14,1134.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
1626,Sweden,SWE,1/29/2021,248991.0,230068.0,18923.0,18474.0,12199.0,2.47,2.28,0.19,1208.0,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
1627,Switzerland,CHE,12/23/2020,0.0,-109015.06302521005,0.0,0.0,0.0,0.0,-0.4020693277310956,0.0,0.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
1649,Switzerland,CHE,1/14/2021,66000.0,-43015.06302521005,0.0,0.0,3000.0,0.76,0.3579306722689044,0.0,347.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
1654,Switzerland,CHE,1/19/2021,110000.0,984.9369747899473,0.0,0.0,7143.0,1.27,0.8679306722689044,0.0,825.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
1656,Switzerland,CHE,1/21/2021,169783.0,60767.93697478995,0.0,0.0,14826.0,1.96,1.5579306722689044,0.0,1713.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
1659,Switzerland,CHE,1/24/2021,197368.0,88352.93697478995,0.0,0.0,14995.0,2.28,1.8779306722689042,0.0,1733.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
1664,Switzerland,CHE,1/29/2021,262081.0,153065.93697478995,0.0,0.0,11872.0,3.03,2.627930672268904,0.0,1372.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.bag.admin.ch/dam/bag/fr/dokumente/mt/k-und-i/aktuelle-ausbrueche-pandemien/2019-nCoV/zahlen-covid-19-impfung.pdf.download.pdf/zahlen-covid-19-impfung.pdf
1665,Turkey,TUR,1/13/2021,0.0,-109015.06302521005,0.0,0.0,0.0,0.0,-0.4020693277310956,0.0,0.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1666,Turkey,TUR,1/14/2021,279452.0,170436.93697478995,0.0,279452.0,279452.0,0.33,-0.07206932773109559,0.0,3313.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1667,Turkey,TUR,1/15/2021,616652.0,507636.93697478995,0.0,337200.0,308326.0,0.73,0.3279306722689044,0.0,3656.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1668,Turkey,TUR,1/16/2021,676903.0,567887.93697479,0.0,60251.0,225634.0,0.8,0.39793067226890444,0.0,2675.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1669,Turkey,TUR,1/17/2021,706451.0,597435.93697479,0.0,29548.0,176613.0,0.84,0.43793067226890436,0.0,2094.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1670,Turkey,TUR,1/18/2021,832412.0,723396.93697479,0.0,125961.0,166482.0,0.99,0.5879306722689044,0.0,1974.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1671,Turkey,TUR,1/19/2021,950635.0,841619.93697479,0.0,118223.0,158439.0,1.13,0.7279306722689043,0.0,1879.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1672,Turkey,TUR,1/20/2021,1052493.0,943477.93697479,0.0,101858.0,150356.0,1.25,0.8479306722689044,0.0,1783.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1673,Turkey,TUR,1/21/2021,1120258.0,1011242.93697479,0.0,67765.0,120115.0,1.33,0.9279306722689045,0.0,1424.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1674,Turkey,TUR,1/22/2021,1202212.0,1093196.93697479,0.0,81954.0,83651.0,1.43,1.0279306722689043,0.0,992.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1675,Turkey,TUR,1/23/2021,1226883.0,1117867.93697479,0.0,24671.0,78569.0,1.45,1.0479306722689044,0.0,932.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1676,Turkey,TUR,1/24/2021,1244653.0,1135637.93697479,0.0,17770.0,76886.0,1.48,1.0779306722689044,0.0,912.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1677,Turkey,TUR,1/25/2021,1302753.0,1193737.93697479,0.0,58100.0,67192.0,1.54,1.1379306722689044,0.0,797.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1678,Turkey,TUR,1/26/2021,1410273.0,1301257.93697479,0.0,107520.0,65663.0,1.67,1.2679306722689043,0.0,779.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1679,Turkey,TUR,1/27/2021,1522580.0,1413564.93697479,0.0,112307.0,67155.0,1.81,1.4079306722689044,0.0,796.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1680,Turkey,TUR,1/28/2021,1697575.0,1588559.93697479,0.0,174995.0,82474.0,2.01,1.6079306722689042,0.0,978.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1681,Turkey,TUR,1/29/2021,1928351.0,1819335.93697479,0.0,230776.0,103734.0,2.29,1.8879306722689044,0.0,1230.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1682,Turkey,TUR,1/30/2021,1960860.0,1851844.93697479,0.0,32509.0,104854.0,2.32,1.9179306722689042,0.0,1243.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1683,Turkey,TUR,1/31/2021,1986237.0,1877221.93697479,0.0,25377.0,105941.0,2.36,1.9579306722689043,0.0,1256.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
1684,United Arab Emirates,ARE,1/5/2021,826301.0,717285.93697479,0.0,0.0,0.0,8.35,7.947930672268904,0.0,0.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1686,United Arab Emirates,ARE,1/7/2021,887697.0,778681.93697479,0.0,0.0,30698.0,8.98,8.577930672268906,0.0,3104.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1687,United Arab Emirates,ARE,1/8/2021,941556.0,832540.93697479,0.0,53859.0,38418.0,9.52,9.117930672268905,0.0,3884.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1688,United Arab Emirates,ARE,1/9/2021,1020349.0,911333.93697479,0.0,78793.0,48512.0,10.32,9.917930672268906,0.0,4905.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1689,United Arab Emirates,ARE,1/10/2021,1086568.0,836568.0,250000.0,66219.0,52053.0,10.99,8.46,2.53,5263.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1690,United Arab Emirates,ARE,1/11/2021,1167251.0,917251.0,250000.0,80683.0,56825.0,11.8,9.27,2.53,5745.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1691,United Arab Emirates,ARE,1/12/2021,1275652.0,1025652.0,250000.0,108401.0,64193.0,12.9,10.37,2.53,6490.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1692,United Arab Emirates,ARE,1/13/2021,1394580.0,1144580.0,250000.0,118928.0,76797.0,14.1,11.57,2.53,7765.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1693,United Arab Emirates,ARE,1/14/2021,1527833.0,1277833.0,250000.0,133253.0,91448.0,15.45,12.92,2.53,9246.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1694,United Arab Emirates,ARE,1/15/2021,1665987.0,1415987.0,250000.0,138154.0,103490.0,16.84,14.32,2.53,10464.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1695,United Arab Emirates,ARE,1/16/2021,1797926.0,1547926.0,250000.0,131939.0,111082.0,18.18,15.65,2.53,11231.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1696,United Arab Emirates,ARE,1/17/2021,1882778.0,1632778.0,250000.0,84852.0,113744.0,19.04,16.51,2.53,11500.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1697,United Arab Emirates,ARE,1/18/2021,1971521.0,1721521.0,250000.0,88743.0,114896.0,19.93,17.41,2.53,11617.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1698,United Arab Emirates,ARE,1/19/2021,2065367.0,1815367.0,250000.0,93846.0,112816.0,20.88,18.35,2.53,11407.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1699,United Arab Emirates,ARE,1/20/2021,2161150.0,1911150.0,250000.0,95783.0,109510.0,21.85,19.32,2.53,11072.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1700,United Arab Emirates,ARE,1/21/2021,2246069.0,1996069.0,250000.0,84919.0,102605.0,22.71,20.18,2.53,10374.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1701,United Arab Emirates,ARE,1/22/2021,2339078.0,2089078.0,250000.0,93009.0,96156.0,23.65,21.12,2.53,9722.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1702,United Arab Emirates,ARE,1/23/2021,2426798.0,2176798.0,250000.0,87720.0,89839.0,24.54,22.01,2.53,9083.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1703,United Arab Emirates,ARE,1/24/2021,2487789.0,2237789.0,250000.0,60991.0,86430.0,25.15,22.63,2.53,8739.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1704,United Arab Emirates,ARE,1/25/2021,2571091.0,2321091.0,250000.0,83302.0,85653.0,26.0,23.47,2.53,8660.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1705,United Arab Emirates,ARE,1/26/2021,2677680.0,2427680.0,250000.0,106589.0,87473.0,27.07,24.55,2.53,8844.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1706,United Arab Emirates,ARE,1/27/2021,2764450.0,2514450.0,250000.0,86770.0,86186.0,27.95,25.42,2.53,8714.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1707,United Arab Emirates,ARE,1/28/2021,2868650.0,2618650.0,250000.0,104200.0,88940.0,29.0,26.48,2.53,8993.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1708,United Arab Emirates,ARE,1/29/2021,3006606.0,2756606.0,250000.0,137956.0,95361.0,30.4,27.87,2.53,9642.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1709,United Arab Emirates,ARE,1/30/2021,3114167.0,2864167.0,250000.0,107561.0,98196.0,31.49,28.96,2.53,9928.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1710,United Arab Emirates,ARE,1/31/2021,3334162.0,3084162.0,250000.0,219995.0,120910.0,33.71,31.18,2.53,12225.0,"Pfizer/BioNTech, Sinopharm",National Emergency Crisis and Disaster Management Authority,http://covid19.ncema.gov.ae/en
1711,United Kingdom,GBR,12/20/2020,669674.0,669674.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1718,United Kingdom,GBR,12/27/2020,996616.0,996616.0,0.0,0.0,46706.0,1.47,1.47,0.0,688.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1725,United Kingdom,GBR,1/3/2021,1389655.0,1367847.0,21808.0,0.0,56148.0,2.05,2.01,0.03,827.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1732,United Kingdom,GBR,1/10/2021,2677971.0,2286572.0,391399.0,0.0,184045.0,3.94,3.37,0.58,2711.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1733,United Kingdom,GBR,1/11/2021,2843815.0,2431648.0,412167.0,165844.0,181445.0,4.19,3.58,0.61,2673.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1734,United Kingdom,GBR,1/12/2021,3067541.0,2639309.0,428232.0,223726.0,187114.0,4.52,3.89,0.63,2756.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1735,United Kingdom,GBR,1/13/2021,3356229.0,2918252.0,437977.0,288688.0,202063.0,4.94,4.3,0.65,2977.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1736,United Kingdom,GBR,1/14/2021,3678180.0,3234946.0,443234.0,321951.0,221763.0,5.42,4.77,0.65,3267.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1737,United Kingdom,GBR,1/15/2021,4006440.0,3559179.0,447261.0,328260.0,242366.0,5.9,5.24,0.66,3570.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1738,United Kingdom,GBR,1/16/2021,4286830.0,3837094.0,449736.0,280390.0,256129.0,6.31,5.65,0.66,3773.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1739,United Kingdom,GBR,1/17/2021,4514802.0,4062501.0,452301.0,227972.0,262404.0,6.65,5.98,0.67,3865.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1740,United Kingdom,GBR,1/18/2021,4723443.0,4266577.0,456866.0,208641.0,268518.0,6.96,6.28,0.67,3955.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1741,United Kingdom,GBR,1/19/2021,5070365.0,4609740.0,460625.0,346922.0,286118.0,7.47,6.79,0.68,4215.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1742,United Kingdom,GBR,1/20/2021,5437284.0,4973248.0,464036.0,366919.0,297294.0,8.01,7.33,0.68,4379.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1743,United Kingdom,GBR,1/21/2021,5849899.0,5383103.0,466796.0,412615.0,310246.0,8.62,7.93,0.69,4570.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
1744,United Kingdom,GBR,1/22/2021,6329968.0,5861351.0,468617.0,480069.0,331933.0,9.32,8.63,0.69,4890.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
